Website,Description,ScrapedText,Keywords,UserIntentions
https://en.actionbound.com/download/,actionbound app,"preparing download public boundscreate bound not logged in log insign up public boundscreate bound not logged in log insign up language deutsch english download download the current version of the actionbound app for free apple ios ios 11 or later • iphone • ipad • ipod app store google android android 4.4 or later • smartphones • tablets google play apk file android, maybe fire os or sailfish os download the android apk file directly. it'll probably work on blackberry and sailfish os as well, but it isn't officially supported. download .apk actionbound started in berlin 2012. we've been giving it a lot of love since then. it started out as an educational project, but it's now used by people all over the world for all kinds of different things. give it a try – you'll surely find a use for it, too. © actionbound blogpricingtestimonialsgeneral terms and conditions and privacy statementteam faqforumdownloadscontact uslegal notice – impressum attention your changes cannot be saved. either you are no longer logged in or there is no connection to the actionbound server. ok","actionbound, actionbound app, scavenger hunts, scavenger, digital content in the physical world

",
https://edenweb.coralgables.com/Default.asp?Build=LI.LicensingHome&amp;ClearErrors=Y,invoice business licenses,"home citizen services business services back to coral gables.com licensing logon help contact welcome to city of city of coral gables online renewal service for local business tax and certificate of use. <a class=""smwhite"" href=""default.asp?build=li.liorgactivities.search&mode=clearbo&boname=liorgactivities""><b>make payment</b></a>make payment please logon or register... please logon here. registered users new? register here. new users forgot your password? email password city of coral gables online services contact us the city's online services are protected with an ssl encryption certificate. for technical assistance, please call 305-569-2448 (8am-5pm, m-f).","invoice, business license, business service licensing, online renewal, business tax, certificate of use",
https://edenweb.coralgables.com/Default.asp?Build=PM.PermitsHome,permits,"home citizen services business services back to coral gables.com permits and inspections logon help contact welcome to the city of coral gables online services <a class=""smwhite"" href=""default.asp?build=pm.pmpermit.searchform&utask=normalview""><b>permits inquiry</b></a>permits inquiry the city's online services revolutionizes the process of exchanging information with your city-government by providing instant access to information on the status of building and zoning, fire, historical resources, public works and public service permits and inspections on commercial and residential properties. this system is available 24 hours a day, seven days a week from the comfort of home or office, eliminating the need to call or personally visit city departments. permits & inspections <a class=""smwhite"" href=""default.asp?build=pm.pmpermit.estimate1&mode=clearbo&boname=pmpermit""><b>estimate fees</b></a>estimate fees welcome to permits and inspections services. the icon for permits inquiry enables the user to track permits and obtain detailed descriptions and comments posted by inspectors and plan reviewers. the system is updated every day to ensure you have access to the latest information. the city of coral gables will soon allow for the application of certain types of permits online. click on permits inquiry to start. (only permits post dec 17, 2007) <a class=""smwhite"" href=""default.asp?build=pl.plparcel.searchform""><b>parcels inquiry</b></a>parcels inquiry please logon or register... please logon here. registered users new? register here. new users forgot your password? email password the city's online services are protected with an ssl encryption certificate. for technical assistance, please call 305-569-2448 (8am-5pm, m-f).","permit, permit, inspection, permit inquiry, track permits, plan reviewers, inspectors, permit inspection, permit inspection, inspector plan, inquiry parcel",
https://edenweb.coralgables.com/Default.asp?Build=AR.CustomerHome&amp;ClearErrors=Y,property leases,"home citizen services business services back to coral gables.com customer services logon help contact welcome to the city of coral gables online accounts receivable service. this service allows customers to view detailed invoice information and pay invoices by credit card. please logon or register... please logon here. registered users new? register here. new users forgot your password? email password city of coral gables online services contact us the city's online services are protected with an ssl encryption certificate. for technical assistance, please call 305-569-2448 (8am-5pm, m-f).","property lease, property leases, pay property leases, stormwater, special assessment",
https://web1.vermontsystems.com/wbwsc/flcoralgableswt.wsc/splash.html,parks and recreation,"this site can’t be reached web1.vermontsystems.com took too long to respond. try: * checking the connection * checking the proxy and the firewall err_connection_timed_out null reload details check your internet connection check any cables and reboot any routers, modems, or other network devices you may be using. allow chrome to access the network in your firewall or antivirus settings. if it is already listed as a program allowed to access the network, try removing it from the list and adding it again. if you use a proxy server… check your proxy settings or contact your network administrator to make sure the proxy server is working. if you don't believe you should be using a proxy server: go to applications > system preferences > network > advanced > proxies and deselect any proxies that have been selected. web1.vermontsystems.com took too long to respond.","park recreation, parks and recreation, parks, recreation centers, park location, public parks",
https://www.governmentjobs.com/careers/coralgablesfl,careers in coral gables,,"careers, carrer, job, job opportunities, job listing, carrer listing, open jobs",
https://www.publicpurchase.com/gems/register/vendor/register,vendors and bids,"chat helplogin home registerwhy us?faqagency vendor registration * step 1 plan * step 2 company info * step 3 classifications * step 4 regions * step 5 notifications * step 6 confirmation * step 7 complete registration type: select a plan register for bid syndication register for free let us do the work for you! our bid syndication completely automates the entire bid market place. our proprietary system syndicates the market place by scanning and syndicating thousands of bids across the country. no more searching for work. the business is now waiting for you in your inbox. its a three trillion dollar a year industry. what part of this is yours? click on bid syndication below and see what is available for your business today. bid syndication starts at: $399.00 for 12 months . the public purchase bid board posts business opportunities from over 1450 government institutions and has millions of dollars in government bids each year. you can register directly with any of these agencies. all business opportunities are available online and available for download. many bids allow you to respond electronically saving your company precious time and money. accessing the bid board and responding to bids is absolutely free. * all the benefits of free registration * sell to over 1450 government agencies * no researching for bids * respond to documents electronically such as w-9's * customized results for your area and business * cut your costs in responding electronically * 193,500+ bid opportunities * free registration * cut costs in finding and responding to bids [more info] * monitoring 18,350+ government institutions [more info] * if you are already a vendor in public purchase, please login and signup right from your home page. bid syndication free plan access to registered agency bids email invitations from registered agencies access to non registered agency bids notifications of non registered agency bids ability to search through bids advertising directory browse bids by classification respond to bids electronically access to agencies bids 18350+ 1450+ total available bids ytd 193500+ 8130+ questions? please contact our support team at vendorsupport@publicpurchase.com customer support: support@publicpurchase.com | copyright 1999-2021 © | the public group, llc. all rights reserved.","vendor, vendor registration, company info, bid syndication, government bid, business opportunity, bid board, sell government, public purchase, bid classification",
https://cityofcoralgables.t2hosted.com/cmn/displayAnnouncement.aspx,parking permit renewal,"toggle navigation menu * parking portal * permits + view your permits + get permits + submit residential permit documents * vehicles * more o permits - view your permits - get permits - submit residential permit documents o vehicles * 0 + no notifications * (0 items $0.00) * login + login <div class=""overlay"" style=""color:#fff; padding: 40vh 10vw; text-align: center;""> <p>javascript is required, but is either not supported or not enabled in your browser.</p> </div> renewal period is closed portal will reopen march 25-31 · all existing parking permits must be renewed prior to the 1st calendar day of the month to avoid deactivation or loss of space. · residential permit documentation can only be uploaded during renewal period. · to renew your existing parking/residential permit after renewal period is closed, please contact our office by email parking@coralgables.com or telephone 305-460-5540.","parking permit renewal, parking renewal,  parking portal, residential permit, parking residential permit, renewal parking residential",
https://lobbyist.coralgables.com/SignIn.aspx?ReturnUrl=%2F,lobbyist registration portal,,"lobbyist registration portal, lobbyist registration, lobbyist signup, lobbyist portal",
https://www.coralgables.com/cityemployees,city employee portal,"skip navigation click here for updates on the coronavirus disease (covid-19) * home * twitter * facebook * youtube * coral gables tv * nextdoor * instagram * linkedin search * i want to + prepare for hurricanes + contact us + sign up for enews + commission and boards o view cgtv programming (including city commission meetings) o find agendas/minutes + pay o renew my parking permit o pay a bill o pay a parking ticket + view zoning updates + permits & inspections o submit a police off duty permit application o schedule a building inspection o view todays inspections o apply for a special event or film permit + search / request services o request a service o search for a police record o search for a public record o request public records + file a claim form [pdf] + apply for a job + see the current budget [pdf] + sign up for a recreation class/camp + find / report my lost pet + have a garage sale + donate to coral gables' gifting fund + customer portal - lien search request * government + city commission o mayor raul valdes-fauli o vice mayor vince lago o commissioner jorge l. fors, jr. o commissioner patricia keon o commissioner michael mena + city manager o meet peter iglesias o meet eduardo santamaria o meet naomi levi garcia o meet ombudsman antonio silio o mission & objectives o administrative orders o lgbtq services + city attorney o meet miriam soler ramos o meet cristina m. suárez o meet stephanie m. throckmorton o meet gustavo j. ceballos o meet naomi levi garcia o documents & legal forms o legal opinions from the city attorney's office - year 2018 - year 2017 - year 2016 - year 2015 - year 2014 - year 2013 - year 2012 - year 2011 - search on city attorney legal opinions o helpful links & pages o 2017 election sites [pdf] + city clerk o legislative center/agendas - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o lobbyists registration - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o city of coral gables passport acceptance facility - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o public notices - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o election home - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o city clerk's office dashboard - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o coral gables memory + annexation + state & federal representatives o legislative priorities + finance o financial transparency o financial reporting & operations o management, budget & compliance o collection o customer portal - lien search request o local business tax online renewal service o landscaper registration o garage sales o procurement o open solicitations o online services o awards o retirement + labor relations & risk management + procurement o contracts - request to qualify * rtq 2017.02 - awarded contracts o supplier services o open solicitations o procurement links o procurement code (city code chapter 2 article viii) o notices - vendor contributions - cone of silence notices - public notices + historical resources & cultural arts o public art program - aipp public safety building - hank willis thomas - projects - public art in private development - sun stories o historic preservation o museums & gardens + human resources o for city employees - wellness newsletters o recruitment & selection o job descriptions o job openings + office of communications o covid-19 information center o coral gables television o sign-up to receive e-news o facebook o twitter o public input - citizen engagement o useful links & services o um events for residents o preparing for hurricanes + information technology o smart city hub o it strategic plans [pdf] o strategic projects [pdf] o i.t. documents o smart cities competition o city mobile apps - traffix reporting app o gis services o success stories and events o awards o i.o.t sensors o it divisions o organization chart [pdf] o e-gov city services - online services * send a request o innovation council o it policy [pdf] + sister cities * services + coral gables tv + request a service + passport services + development services o agendas, boards and committees - planning and zoning board meetings - board of adjustment - board of architects agendas - code enforcement board agendas - construction regulation board - development review committee meeting agendas - special master agendas - ticket hearing agenda o applications, forms & general information o expired permits o flood protection - recommended publications and important links - flood insurance - protect your property! - prepare to be safe when it floods! o office locations & contact information o permits & inspections o today's inspections o building division - building recertification - contractor registration required items - outside agency approval - mobile permit services [pdf] - structural peer review [pdf] - alternative plan review and inspection - building and electrical permits required for special events and temporary installations o code enforcement division - customer portal - lien search request - code enforcement staff - educational handouts / additional information o planning and zoning division - board of architects - comprehensive plan - concurrency - current projects - development review committee * development review committee meeting agendas - planning and zoning applications/forms - planning and zoning board meetings - land use and zoning maps - starting a business in coral gables - zoning code o customer portal - lien search request + public safety + police department o resident resources - coral gables pal o police alert registration o police districts & area maps [pdf] o police chief's message o police divisions - uniform patrol division - technical services division - specialized enforcement division - criminal investigations division - profesional standards division o crime prevention - crime prevention service request - crime prevention videos o careers with cgpd o neighborhood team policing concept + fire department o cpr & aed certification o applications / forms o community services o contact, location & hours o fire divisions o public service announcements o related links o statistics o notice of privacy practices o fire cadet program + parking department o pay your parking ticket here ! o coral gables trolley app o coral gables parkme map o coral gables trolley information [pdf] o online parking permit renewals o pay by phone registration/sign in + public works o automotive division o engineering division o garbage and trash collection o recycling o landscape services o street/waterway maintenance o sustainable public infrastructure division - transportation * pedestrian awareness campaign * bicycling coral gables + bicycle map + become a bicycle friendly business + free bike racks for businesses + bike events + bike parking + bike tours + bike organizations + bicycling spotlight + bicycling laws and safety + local bike shops * park(ing) day * projects + biltmore way complete streets + alhambra circle complete streets project + intersection improvement project + multi-modal plan + traffic calming * dockless mobility * traffic impact studies * neighborhood enhancement program - biltmore way complete streets - facilites - environmental initiatives * composting * fertilizers * earth month * electric vehicles and charging stations * expanded polystyrene * green business * green building * green map * household hazardous waste collection events * keep coral gables beautiful * king tides * mayors challenge * pace * plastic bags * prescription drug disposal program * reduce your carbon footprint * sea level rise * sustainability advisory board * sustainability management plan * skip the straw * solar * water conservation + ada / title vi / non-discrimination + newsletter signup + pay a bill + useful links & services + mobile app * community + community recreation o reopening coral gables parks o play gables at home o parks & recreation o living in the city beautiful magazine - previous publications o online registration o accessible recreation o youth center - young viejos softball league - party! at the youth center - memberships - after school care - athletics - bricks 4 kidz - fitness & welness - gymnastics - history of the youth center o venetian pool - romance under the stars - rates & requirements - venetian pool history - spring break camps - party! at the venetian pool - facility rentals - venetian pool film & photo permits - concessions menu - location - venetian pool summer programs o tennis - membership rates - riviera country club tennis - tennis programs - william h. kerdyk sr biltmore tennis center - salvadore tennis center o golf - riviera country club golf - biltmore golf course - biltmore miami summer camps - granada golf course o adult 50+ services - social services for seniors o parks and open spaces inventory o park rentals o pet waste stations o events & media permits - film permit fees o employees o community recreation master plans o parks projects + cultural arts o city culture - cultural centers - theatre/ musical / cinema - museums & gardens - galleries o public art program - aipp public safety building - hank willis thomas - projects - public art in private development - giralda sky o cultural grants - cultural grants final report - cultural grants workshop + coral gables merrick house + coral gables streetscape + schools o higher education o public schools o private schools o day schools + coral gables branch library + um events for residents + city street map [pdf] + demographic data + weather + keep coral gables beautiful + coral gables congregational church * visiting + bicycling coral gables o bicycling laws and safety o free bike racks for businesses o bicycle paths o bike parking o bicycling programs o become a bicycle friendly business o projects o local bike shops o bike tours o bike organizations o transportation advisory board o bicycling spotlight + about coral gables + visit coral gables + coral gables parks + venetian pool + attractions o discover coral gables video o where to go o where to shop o where to stay o where to park o places of worship o weather o ride freebee o ride the coral gables trolley [pdf] o attractions & business directory search o city culture o tennis o golf + coral gables merrick house + de soto fountain * business + demographic data + starting a business in coral gables + economic development o traffic count data o economic overview o consular corps o miracle mile & giralda ave. + business improvement district + chamber of commerce + historic granada entrance * directory + coral gables city commission + coral gables city manager + coral gables city attorney + coral gables city clerk + development services + economic development + finance + procurement + historical resources & cultural arts + human resources + information technology + labor relations & risk management + office of communications + parking department + community recreation + police department + fire department + public works + city organizational chart [pdf] + contact us human resources employee of the month policy and nomination form part-time employee quarterly recognition award policy and nomination form recognition and awards public safety applicant information and forms internship, volunteer and page program forms for city employees contacts contact information 2801 salzedo street second floor coral gables, fl 33134 get directions email for city employees home > departments > human resources > for city employees self-service portal microsoft office 365 portal contact us coral gables city hall 405 biltmore way coral gables, fl 33134 tel: 305-446-6800 fax: 305-460-5371 hearing or speech impaired telecommunication: tty/tdd: 305-442-1600 contact us faq links * how do i? * about coral gables site links * home * terms of use and privacy policy * accessibility * site map powered by evogov","city employee portal, human resource city employee, self service portal, city employee",
https://www.coralgables.com/financial-transparency,financial transparency,"skip navigation click here for updates on the coronavirus disease (covid-19) * home * twitter * facebook * youtube * coral gables tv * nextdoor * instagram * linkedin search * i want to + prepare for hurricanes + contact us + sign up for enews + commission and boards o view cgtv programming (including city commission meetings) o find agendas/minutes + pay o renew my parking permit o pay a bill o pay a parking ticket + view zoning updates + permits & inspections o submit a police off duty permit application o schedule a building inspection o view todays inspections o apply for a special event or film permit + search / request services o request a service o search for a police record o search for a public record o request public records + file a claim form [pdf] + apply for a job + see the current budget [pdf] + sign up for a recreation class/camp + find / report my lost pet + have a garage sale + donate to coral gables' gifting fund + customer portal - lien search request * government + city commission o mayor raul valdes-fauli o vice mayor vince lago o commissioner jorge l. fors, jr. o commissioner patricia keon o commissioner michael mena + city manager o meet peter iglesias o meet eduardo santamaria o meet naomi levi garcia o meet ombudsman antonio silio o mission & objectives o administrative orders o lgbtq services + city attorney o meet miriam soler ramos o meet cristina m. suárez o meet stephanie m. throckmorton o meet gustavo j. ceballos o meet naomi levi garcia o documents & legal forms o legal opinions from the city attorney's office - year 2018 - year 2017 - year 2016 - year 2015 - year 2014 - year 2013 - year 2012 - year 2011 - search on city attorney legal opinions o helpful links & pages o 2017 election sites [pdf] + city clerk o legislative center/agendas - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o lobbyists registration - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o city of coral gables passport acceptance facility - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o public notices - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o election home - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o city clerk's office dashboard - city attorney - city clerk - city commission - city manager - community recreation - development services - economic development - emergency management - finance - fire department - historical resources & cultural arts - human resources - information technology - labor relations and risk management - office of communications - parking - police - procurement - public works o coral gables memory + annexation + state & federal representatives o legislative priorities + finance o financial transparency o financial reporting & operations o management, budget & compliance o collection o customer portal - lien search request o local business tax online renewal service o landscaper registration o garage sales o procurement o open solicitations o online services o awards o retirement + labor relations & risk management + procurement o contracts - request to qualify * rtq 2017.02 - awarded contracts o supplier services o open solicitations o procurement links o procurement code (city code chapter 2 article viii) o notices - vendor contributions - cone of silence notices - public notices + historical resources & cultural arts o public art program - aipp public safety building - hank willis thomas - projects - public art in private development - sun stories o historic preservation o museums & gardens + human resources o for city employees - wellness newsletters o recruitment & selection o job descriptions o job openings + office of communications o covid-19 information center o coral gables television o sign-up to receive e-news o facebook o twitter o public input - citizen engagement o useful links & services o um events for residents o preparing for hurricanes + information technology o smart city hub o it strategic plans [pdf] o strategic projects [pdf] o i.t. documents o smart cities competition o city mobile apps - traffix reporting app o gis services o success stories and events o awards o i.o.t sensors o it divisions o organization chart [pdf] o e-gov city services - online services * send a request o innovation council o it policy [pdf] + sister cities * services + coral gables tv + request a service + passport services + development services o agendas, boards and committees - planning and zoning board meetings - board of adjustment - board of architects agendas - code enforcement board agendas - construction regulation board - development review committee meeting agendas - special master agendas - ticket hearing agenda o applications, forms & general information o expired permits o flood protection - recommended publications and important links - flood insurance - protect your property! - prepare to be safe when it floods! o office locations & contact information o permits & inspections o today's inspections o building division - building recertification - contractor registration required items - outside agency approval - mobile permit services [pdf] - structural peer review [pdf] - alternative plan review and inspection - building and electrical permits required for special events and temporary installations o code enforcement division - customer portal - lien search request - code enforcement staff - educational handouts / additional information o planning and zoning division - board of architects - comprehensive plan - concurrency - current projects - development review committee * development review committee meeting agendas - planning and zoning applications/forms - planning and zoning board meetings - land use and zoning maps - starting a business in coral gables - zoning code o customer portal - lien search request + public safety + police department o resident resources - coral gables pal o police alert registration o police districts & area maps [pdf] o police chief's message o police divisions - uniform patrol division - technical services division - specialized enforcement division - criminal investigations division - profesional standards division o crime prevention - crime prevention service request - crime prevention videos o careers with cgpd o neighborhood team policing concept + fire department o cpr & aed certification o applications / forms o community services o contact, location & hours o fire divisions o public service announcements o related links o statistics o notice of privacy practices o fire cadet program + parking department o pay your parking ticket here ! o coral gables trolley app o coral gables parkme map o coral gables trolley information [pdf] o online parking permit renewals o pay by phone registration/sign in + public works o automotive division o engineering division o garbage and trash collection o recycling o landscape services o street/waterway maintenance o sustainable public infrastructure division - transportation * pedestrian awareness campaign * bicycling coral gables + bicycle map + become a bicycle friendly business + free bike racks for businesses + bike events + bike parking + bike tours + bike organizations + bicycling spotlight + bicycling laws and safety + local bike shops * park(ing) day * projects + biltmore way complete streets + alhambra circle complete streets project + intersection improvement project + multi-modal plan + traffic calming * dockless mobility * traffic impact studies * neighborhood enhancement program - biltmore way complete streets - facilites - environmental initiatives * composting * fertilizers * earth month * electric vehicles and charging stations * expanded polystyrene * green business * green building * green map * household hazardous waste collection events * keep coral gables beautiful * king tides * mayors challenge * pace * plastic bags * prescription drug disposal program * reduce your carbon footprint * sea level rise * sustainability advisory board * sustainability management plan * skip the straw * solar * water conservation + ada / title vi / non-discrimination + newsletter signup + pay a bill + useful links & services + mobile app * community + community recreation o reopening coral gables parks o play gables at home o parks & recreation o living in the city beautiful magazine - previous publications o online registration o accessible recreation o youth center - young viejos softball league - party! at the youth center - memberships - after school care - athletics - bricks 4 kidz - fitness & welness - gymnastics - history of the youth center o venetian pool - romance under the stars - rates & requirements - venetian pool history - spring break camps - party! at the venetian pool - facility rentals - venetian pool film & photo permits - concessions menu - location - venetian pool summer programs o tennis - membership rates - riviera country club tennis - tennis programs - william h. kerdyk sr biltmore tennis center - salvadore tennis center o golf - riviera country club golf - biltmore golf course - biltmore miami summer camps - granada golf course o adult 50+ services - social services for seniors o parks and open spaces inventory o park rentals o pet waste stations o events & media permits - film permit fees o employees o community recreation master plans o parks projects + cultural arts o city culture - cultural centers - theatre/ musical / cinema - museums & gardens - galleries o public art program - aipp public safety building - hank willis thomas - projects - public art in private development - giralda sky o cultural grants - cultural grants final report - cultural grants workshop + coral gables merrick house + coral gables streetscape + schools o higher education o public schools o private schools o day schools + coral gables branch library + um events for residents + city street map [pdf] + demographic data + weather + keep coral gables beautiful + coral gables congregational church * visiting + bicycling coral gables o bicycling laws and safety o free bike racks for businesses o bicycle paths o bike parking o bicycling programs o become a bicycle friendly business o projects o local bike shops o bike tours o bike organizations o transportation advisory board o bicycling spotlight + about coral gables + visit coral gables + coral gables parks + venetian pool + attractions o discover coral gables video o where to go o where to shop o where to stay o where to park o places of worship o weather o ride freebee o ride the coral gables trolley [pdf] o attractions & business directory search o city culture o tennis o golf + coral gables merrick house + de soto fountain * business + demographic data + starting a business in coral gables + economic development o traffic count data o economic overview o consular corps o miracle mile & giralda ave. + business improvement district + chamber of commerce + historic granada entrance * directory + coral gables city commission + coral gables city manager + coral gables city attorney + coral gables city clerk + development services + economic development + finance + procurement + historical resources & cultural arts + human resources + information technology + labor relations & risk management + office of communications + parking department + community recreation + police department + fire department + public works + city organizational chart [pdf] + contact us * city commission * city manager * city attorney * city clerk * annexation * state & federal representatives * finance + financial transparency + financial reporting & operations + management, budget & compliance + collection + customer portal - lien search request + local business tax online renewal service + landscaper registration + garage sales + procurement + open solicitations + online services + awards + retirement * labor relations & risk management * procurement * historical resources & cultural arts * human resources * office of communications * information technology * sister cities government / finance / financial transparency financial transparency welcome to the city of coral gables financial transparency platform. the city has partnered with opengov to provide residents, business owners and other stakeholders with an easy to use on-line tool that fosters financial and operational visibility, openness, and accountability. the opengov platform is an interactive reporting tool that allows users to manipulate data in a number of ways using numerous filters and drill down options. to simplify the tool further, the platform is designed with pictures and frequently asked questions (faqs) that lead the reader to the information he/she would like to view. while the city of coral gables has always had a resolute commitment to financial transparency, partnering with opengov to provide this additional tool purposefully strengthens this commitment. we invite our viewers to explore the tool and please feel free to offer feedback at coralgablesbudgetoffice@coralgables.com . quick look what is the city's budget? how much is spent on public safety? where does the city’s general fund revenue come from? how much revenue does the city generate from service charges? what are the total salaries and benefits for all operating divisions? which departments spend the most on overtime? what additional funding has been added to the capital improvement plan for fy20? what are the different types of tax revenue the city receives? what are the departmental expenses of the general fund? frequently asked questions supplemental information 1. what is opengov? 1. five year capital improvement plan 2. how do i navigate the site? 2. capital projects details 3. how do i select the data i want to see? 3. capital projects map – key projects 4. can i select more than fund and departments? 4. coral gables properties by type 5. how do i see the actual numbers within a graph? 5. employee classification ten-year comparison 6. can i see the data in a different graph? 6. annual pension contributions 7. can i save the data i am looking at? 7. funding ratio of pension plan 8. property tax distribution per tax dollar 9. ten-year municipal millage rates for full service cities contact us coral gables city","financial transparency, finance transparency, transparency, financial transparency platform, citys budget",
https://cggis.maps.arcgis.com/apps/View/index.html?appid=c8454559d85a4a0ab558df239818d6d9,city trees,"miami-dade county, esri, here, garmin, increment p, usgs, meti/nasa, epa, usda | zoom to + zoom in home − zoom out coral gables trees arcgis world geocoding service search layers * city boundary + legend + opacitycity boundary 0 50 100 * trees final + legend + opacitytrees_final quercus virginiana bucida buceras swietenia mahogani cocos nucifera roystonea elata syagrus romanzoffiana sabal palmetto ptychosperma elegans ficus benjamina bursera simaruba other 0 50 100 basemap gallery imagery imagery with labels streets topographic dark gray canvas light gray canvas national geographic terrain with labels oceans openstreetmap measure ● area ● distance ● location | unit ▼ measurement result print print ▼ share share this map share current map view map link embed map size (width/height): 100% x 640px100% x 480px100% x 320px800px x 600px640px x 480px480px x 320px","city tree, city trees, tree maps, view trees, coral gables trees, tree location",
